"Codigo","Nombre","cantidad","Descripcion","Categoria","Etiquetas","Precio","URL FOTO",""
"2064","Limpia Pisos Azul Klean Vainilla","5","Botella x 950 ml","Aseo Hogar","Desinfectantes","3900","https://hogarazulk.com/wp-content/uploads/2019/06/AzulKlean-vainilla-y-bambu-950ml.jpg",""
"2065","Limpia Pisos Azul Klean Coco","5","Botella x 950 ml","Aseo Hogar","Desinfectantes","3900","https://hogarazulk.com/wp-content/uploads/2019/06/AzulKlean-coco-y-frutos-tropicales-950ml.png",""
"2066","Limpia Pisos Pinolina Frutos Rojos ","5","Botella x 960 ml","Aseo Hogar","Desinfectantes","5500","https://www.mercadoslpineda.co/2843-thickbox_default/pinolina-frutos-rojos-x-960ml.jpg",""
"2067","Limpia Pisos Pinolina Canela","5","Botella x 960 ml","Aseo Hogar","Desinfectantes","5500","https://exitocol.vtexassets.com/arquivos/ids/1735442/Limpia-Pisos-Cristal-Canela-X-960-ml-583542_a.jpg?v=637227126392930000",""
"2068","Limpia Pisos Pinolina Floral","5","Botella x 960 ml","Aseo Hogar","Desinfectantes","5500","https://bodegaeltrebol.com/wp-content/uploads/2018/12/a6-69.png",""
"2069","Limpia Pisos Pinolina Citronela","5","Botella x 960 ml","Aseo Hogar","Desinfectantes","5500","https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702532430722.jpg",""
"2070","Limpia Pisos Pinolina Lavanda","5","Botella x 960 ml","Aseo Hogar","Desinfectantes","5500","https://cdn.shopify.com/s/files/1/0252/0481/7968/products/limpiador-lavanda-pinolina-960ml_morado-1_300x300.jpg?v=1593885976",""
"2071","Limpia Pisos Pinolina Baby Fresh","5","Botella x 950 ml","Aseo Hogar","Desinfectantes","5500","https://www.eurosupermercados.com/eurosupermercado2020/contenidos/images/ecommerce_productos/7702532430135.jpg",""
"2072","Limpia Pisos Fabuloso Lavanda ","5","Botella x 1000 ml","Aseo Hogar","Desinfectantes","7700","https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3516632-1000-1000/7702010225123.jpg?v=637281994316930000",""
"2073","Limpia Pisos Fabuloso Floral","5","Botella x 1000 ml","Aseo Hogar","Desinfectantes","7700","https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3516632-1000-1000/7702010225123.jpg?v=637281994316930000",""
